13.740527	13.8
13.773878	12.0
13.807229	12.8
13.840579	13.2
13.873930	8.8
13.940632	13.8
13.973983	10.0
14.007333	19.4
14.040684	20.6
14.074035	21.2
14.107386	24.4
14.140737	20.6
14.174087	15.1
14.207438	19.4
14.240789	23.5
14.274140	18.3
14.307490	20.1
14.340841	25.5
14.374192	25.5
14.407543	24.3
14.440894	17.9
14.474244	5.3
14.507595	9.5
14.540946	11.6
14.574297	9.7
14.607648	11.6
14.640998	12.0
14.674349	10.2
14.707700	10.0
14.741051	11.5
14.774402	16.4
14.807752	15.1
14.841103	17.2
14.874454	16.6
14.907805	21.7
14.941156	22.3
14.974506	13.9
15.041208	15.9
15.074559	15.6
15.107910	16.3
15.141260	14.2
15.174611	11.7
15.207962	11.1
15.241313	9.2
15.274663	13.4
15.308014	12.1
15.341365	9.7
15.374716	15.5
15.408067	32.0
15.441417	27.3
15.474768	26.3
15.508119	22.3
15.541470	11.7
15.574821	10.5
15.608171	12.2
15.641522	11.6
15.674873	11.0
15.708224	13.1
15.741575	13.4
15.774925	12.9
15.808276	13.0
15.841627	13.6
15.874978	12.0
15.908329	12.4
15.941679	13.3
15.975030	16.1
16.008381	17.5
16.041732	16.0
16.075083	13.2
16.108433	19.7
16.141784	19.2
16.175135	17.4
16.208486	19.5
16.241837	21.3
16.275187	21.0
16.308538	20.1
16.341889	20.5
16.375240	15.3
16.408590	15.4
16.441941	13.3
16.475292	14.2
16.508643	15.2
16.541994	15.5
16.575344	17.5
16.608695	20.5
16.642046	20.8
16.675397	17.9
16.708748	21.8
16.742098	21.1
16.775449	27.1
16.808800	20.7
16.842151	26.6
16.875502	20.9
16.908852	32.5
16.942203	28.7
17.008905	28.4
17.042256	26.9
17.075606	20.0
17.108957	14.3
17.175659	12.4
17.209010	12.9
17.242360	11.6
17.275711	16.2
17.309062	20.3
17.342413	17.4
17.375763	19.0
17.409114	22.0
17.442465	16.0
17.475816	14.3
17.509167	12.5
17.575868	10.6
17.609219	11.6
17.675921	12.4
17.775973	10.7
17.809324	14.4
17.842675	22.7
17.876025	26.3
17.909376	27.7
17.942727	23.7
17.976078	12.3
18.076130	10.5
18.109481	9.8
18.142832	11.5
18.176183	12.4
18.209533	14.1
18.242884	14.3
18.276235	14.0
18.342937	12.0
18.376287	11.7
18.409638	12.0
18.442989	12.7
18.476340	18.7
18.509690	26.7
18.543041	29.0
18.576392	18.5
18.609743	10.6
18.643094	2.7
18.676444	4.7
18.743146	16.4
18.776497	18.4
18.809848	25.5
18.843198	22.1
18.876549	24.3
18.909900	24.8
18.943251	29.8
18.976602	26.1
19.009952	29.9
19.043303	26.5
19.076654	29.3
19.110005	21.7
19.143356	12.7
19.176706	14.9
19.210057	20.4
19.243408	19.3
19.276759	18.5
19.310110	23.0
19.343460	23.0
19.376811	10.4
19.510214	9.9
19.543565	15.4
19.576916	22.4
19.610267	20.2
19.643617	23.6
19.676968	28.4
19.710319	29.1
19.743670	31.2
19.777021	27.9
19.810371	21.8
19.843722	19.7
19.877073	17.4
19.910424	16.2
19.943775	17.9
19.977125	16.8
20.010476	16.1
20.043827	13.2
20.077178	16.9
20.110529	14.4
20.143879	16.9
20.177230	13.5
20.210581	10.5
20.243932	14.2
20.277283	10.7
20.310633	12.1
20.343984	14.3
20.377335	10.7
20.410686	14.0
20.444037	12.6
20.477387	14.6
20.510738	16.3
20.544089	18.1
20.577440	14.3
20.610790	15.5
20.644141	15.2
20.677492	16.4
20.710843	16.4
20.744194	17.4
20.777544	16.2
20.810895	14.8
20.844246	25.7
20.877597	23.1
20.910948	21.9
20.944298	18.5
20.977649	21.1
21.011000	24.0
21.044351	21.8
21.077702	18.0
21.111052	20.0
21.144403	23.3
21.177754	16.7
21.211105	16.9
21.244456	14.8
21.311157	15.2
21.377859	12.3
21.411210	13.0
21.511262	10.1
21.544613	23.9
21.577963	32.2
21.611314	29.2
21.644665	34.3
21.678016	34.1
21.711367	38.5
21.744717	36.1
21.778068	41.5
21.811419	42.2
21.844770	41.1
21.878121	35.7
21.911471	30.2
21.944822	27.5
21.978173	22.9
22.011524	20.5
22.044875	18.5
22.078225	15.3
22.111576	16.9
22.144927	14.3
22.178278	13.3
22.211629	15.5
22.244979	13.0
22.278330	16.2
22.311681	14.8
22.345032	15.6
22.378383	14.1
22.411733	15.2
22.445084	15.1
22.478435	16.1
22.511786	21.4
22.545137	21.7
22.578487	17.6
22.611838	17.2
22.645189	19.1
22.678540	23.3
22.711890	25.0
22.745241	26.2
22.778592	22.7
22.811943	17.6
22.845294	19.2
22.878644	21.9
22.911995	24.1
22.945346	21.5
22.978697	20.2
23.012048	16.9
23.045398	14.9
23.078749	12.3
23.112100	13.6
23.145451	15.0
23.178802	12.7
23.212152	14.1
23.245503	9.7
23.278854	13.3
23.312205	16.1
23.345556	15.6
23.378906	17.3
23.412257	12.3
23.445608	16.1
23.478959	20.7
23.512310	19.4
23.545660	20.6
23.579011	21.1
23.612362	19.2
23.645713	15.4
23.679063	15.4
23.712414	14.0
23.745765	20.0
23.779116	17.5
23.812467	19.9
23.845817	16.6
23.879168	15.5
23.912519	14.5
23.945870	15.0
23.979221	10.7
24.012571	11.9
24.079273	12.6
24.112624	13.7
24.145975	17.4
24.279378	9.4
24.346079	6.5
24.412781	14.3
24.579535	12.1
24.612886	15.9
24.646237	23.1
24.679587	20.4
24.712938	13.1
24.746289	17.3
24.779640	11.2
24.812990	12.2
24.846341	12.9
24.879692	11.5
24.913043	11.6
24.946394	11.7
24.979744	12.2
25.013095	14.9
25.046446	13.8
25.079797	12.8
25.113148	11.1
25.146498	13.7
25.179849	13.6
25.213200	13.9
25.246551	14.5
25.279902	19.8
25.313252	18.1
25.346603	19.3
25.379954	18.8
25.413305	22.9
25.446656	20.5
25.480006	18.9
25.513357	20.4
25.546708	25.7
25.580059	22.1
25.613410	21.1
25.646760	20.3
25.680111	18.3
25.713462	18.0
25.746813	16.8
25.780163	12.2
25.813514	17.1
25.846865	12.9
25.880216	10.5
25.913567	17.0
25.946917	24.5
25.980268	36.4
26.013619	37.4
26.046970	33.7
26.080321	35.8
26.113671	37.4
26.147022	34.8
26.180373	34.0
26.213724	26.3
26.247075	12.0
26.313776	7.0
26.347127	12.0
26.380478	17.6
26.413829	19.7
26.447179	21.6
26.480530	20.6
26.513881	22.3
26.547232	20.8
26.580583	22.7
26.613933	25.4
26.647284	27.1
26.680635	24.2
26.713986	17.7
26.747337	18.4
26.780687	14.0
26.814038	23.0
26.847389	17.8
26.880740	20.3
26.914090	20.1
26.947441	16.7
26.980792	24.7
27.014143	22.7
27.047494	20.0
27.080844	24.5
27.114195	22.8
27.147546	23.0
27.180897	25.3
27.214248	25.5
27.247598	32.4
27.280949	25.4
27.314300	27.1
27.347651	22.7
27.381002	24.6
27.414352	27.5
27.447703	26.6
27.481054	18.8
27.514405	16.8
27.547756	16.3
27.581106	16.6
27.614457	22.5
27.647808	12.5
27.681159	15.5
27.714510	16.7
27.747860	14.8
27.781211	15.4
27.814562	16.4
27.847913	21.3
27.881263	16.7
27.914614	14.7
27.947965	18.8
28.014667	12.1
28.081368	14.1
28.114719	16.9
28.148070	18.8
28.181421	24.5
28.214771	15.4
28.248122	14.4
28.281473	18.8
28.314824	22.6
28.348175	21.3
28.381525	22.1
28.414876	18.3
28.448227	21.0
28.481578	20.2
28.514929	25.1
28.548279	35.9
28.581630	19.0
28.614981	12.5
28.648332	11.8
28.681683	11.8
28.715033	10.8
28.748384	11.9
28.781735	10.0
28.815086	22.5
28.848437	37.0
28.881787	42.4
28.915138	42.8
28.948489	42.8
28.981840	40.6
29.015190	32.8
29.048541	21.6
29.081892	20.2
29.115243	16.8
29.148594	15.5
29.181944	20.8
29.215295	22.4
29.248646	18.1
29.315348	12.1
29.348698	10.4
29.382049	8.1
29.415400	5.8
29.448751	19.7
29.482102	21.1
29.515452	28.8
29.548803	29.2
29.582154	20.9
29.615505	20.7
29.648856	18.9
29.682206	5.0
29.715557	4.4
29.748908	9.9
29.782259	12.3
29.815610	23.8
29.848960	21.2
29.882311	18.8
29.915662	15.2
29.949013	11.3
29.982363	11.2
30.015714	10.3
30.049065	10.5
30.082416	10.2
30.115767	9.5
30.149117	7.7
30.182468	11.7
30.215819	11.8
30.249170	16.2
30.282521	20.5
30.315871	18.0
30.349222	18.7
30.382573	21.8
30.415924	18.8
30.449275	17.0
30.482625	18.0
30.515976	11.2
30.549327	13.9
30.582678	14.8
30.616029	16.0
30.649379	18.1
30.682730	21.2
30.716081	27.9
30.749432	26.1
30.782783	27.0
30.816133	21.2
30.849484	7.3
30.949537	7.0
30.982887	17.7
31.016238	18.5
31.049589	23.5
31.082940	24.1
31.116290	28.8
31.149641	29.6
31.182992	28.8
31.216343	28.9
31.249694	29.9
31.283044	22.6
31.316395	28.7
31.349746	22.9
31.383097	21.1
31.416448	20.4
31.449798	18.4
31.483149	16.7
31.516500	14.4
31.549851	14.6
31.583202	18.2
31.616552	14.0
31.649903	11.9
31.683254	13.0
31.783306	14.7
31.850008	17.1
31.883359	15.4
31.916710	19.5
31.950060	25.4
31.983411	17.0
32.016762	10.9
32.216867	18.2
32.250217	11.3
32.283568	10.4
32.316919	9.4
32.350270	9.8
32.383621	12.4
32.416971	15.0
32.450322	16.8
32.483673	16.4
32.517024	14.9
32.550375	16.1
32.583725	15.7
32.617076	14.8
32.650427	12.9
32.683778	10.1
32.717129	6.9
32.750479	5.7
32.783830	7.0
32.817181	7.5
32.850532	2.5
32.883883	7.5
32.917233	6.1
32.950584	8.2
32.983935	9.5
33.017286	6.2
33.050637	2.8
33.117338	7.4
33.150689	11.1
33.184040	5.0
33.217390	9.6
33.284092	6.4
33.317443	4.7
